,city,job_title,company_name,location,summary,salary
1212,Cincinnati+OH,"Associate Director, Account Medical Advisor / Senior Associate Director Account Medical Advisor - OH/KY/Cincinnati",Boehringer Ingelheim,"Cincinnati, OH","Ensure the timely and appropriate delivery of relevant scientific information including scientific data, clinically-relevant level of health economics and...",
1213,Cincinnati+OH,"System Test, Technical Support, & Deployment Lead - 3+ yrs","Diamond Key Security, NFP","Cincinnati, OH","Execute test plans and programs to verifying Diamond Key Security, CrypTech and/or other third-party functionality, operation, and performance against...",
1214,Cincinnati+OH,"Manager, Talent Acquisition/Campus Recruiting",CDK Global,"Cincinnati, OH 45212 (Pleasant Ridge area)","From data scientists to sales and client service experts, we’re hiring to support your growth and ours - Green light your career....",
1215,Cincinnati+OH,Sr Payroll Operations Specialist,CDK Global,"Cincinnati, OH 45212 (Pleasant Ridge area)","From data scientists to sales and client service experts, we’re hiring to support your growth and ours - Green light your career....",
1216,Cincinnati+OH,Associate Technician Distribution,Beckman Coulter - Diagnostics,"Hebron, KY 41048","For more than 75 years, our products have been making a difference in people’s lives by improving the productivity of medical professionals and scientists,...",
1217,Cincinnati+OH,Business Collections Account Management I,CDK Global,"Cincinnati, OH 45212 (Pleasant Ridge area)","From data scientists to sales and client service experts, we’re hiring to support your growth and ours - Green light your career....",
1218,Cincinnati+OH,Associate Distribution Technician- Pipeline,Beckman Coulter - Diagnostics,"Hebron, KY 41048","For 80 years, our products have been making a difference in peoples’ lives by improving the productivity of medical professionals and scientists, supplying...",
1219,Cincinnati+OH,Research Fellow - Chromiatin Regulation in Cell Fate During Development and Disease,Cincinnati Children's Hospital,"Cincinnati, OH",Discuss relevant insights about experimental results with Faculty and provide useful recommendations and analysis....,
1220,Cincinnati+OH,Senior DevOps Engineer,Strategic IT Staffing,"Cincinnati, OH",Our client’s Applied Machine Learning team has built systems for a number of large-scale data science applications....,
1221,Cincinnati+OH,"Associate Director, Account Medical Advisor / Senior Associate Director Account Medical Advisor - OH/KY/Cincinnati",Boehringer Ingelheim,"Cincinnati, OH","Ensure the timely and appropriate delivery of relevant scientific information including scientific data, clinically-relevant level of health economics and...",
1222,Cincinnati+OH,Account Development Executive - New Business Development - Cincinnati/Columbus OH,CDK Global,"Cincinnati, OH 45212 (Pleasant Ridge area)","From data scientists to sales and client service experts, we’re hiring to support your growth and ours - Green light your career....",
1223,Cincinnati+OH,CLINICAL PROFESSIONAL DEVELOPMENT SPECIALIST - PRIMARY CARE,Presbyterian Healthcare Services,United States,"Serves as educator, consultant, researcher, instructional and evaluation designer, clinical practice expert, and interprofessional collaborator supporting the...",
1224,Cincinnati+OH,Actuarial Analyst with Predictive Modeling #79866,Ezra Penland Actuarial Recruitment,"Cincinnati, OH","For Position 79866, an Ohio property and casualty insurer seeks an experienced actuarial analyst. Requires 2+ years of property and casualty actuarial...",
1225,Cincinnati+OH,PhD or FCAS or ACAS Data Scientist #78739,Ezra Penland Actuarial Recruitment,"Cincinnati, OH",Or ACAS actuary or FCAS actuary is sought by an Ohio insurer for a Data Scientist role for Position 78739. High-profile commercial lines predictive modeling...,
1226,Pittsburgh+PA,Digital Insights - Data Scientist,CGI,"Pittsburgh, PA"," Data Lake and Big Data Analytics Architecture. We are looking for an experienced Big Data Scientist with in-depth, hands-on knowledge of foundational data...",
1227,Pittsburgh+PA,Digital Insights Data Scientist,Nityo AR,"Pittsburgh, PA 15122",Qualifications• Data Lake and Big Data Analytics Architecture • Modernization of existing Data Warehouse Platform to new generation architecture • Data...,
1228,Pittsburgh+PA,Environmental Scientist,"Keystone Consultants, Inc.","Pittsburgh, PA","Data entry, data interpretation, and statistical evaluations. Candidate should be health and safety focused, and able to work successfully in a team setting....",
1229,Pittsburgh+PA,Data Scientist,rue21,"Warrendale, PA 15086","Rue21 is looking for an experienced Data Scientist. We are looking for an individual who will take ownership of data mining, building predictive models, and...",
1230,Pittsburgh+PA,"Data Scientist, Amazon Alexa",Amazon.com,"Pittsburgh, PA","As a Data Scientist in our Applied Modeling team, you will be responsible for data-driven improvements to our spoken language understanding models....",
1231,Pittsburgh+PA,Data Scientist,CBCInnovis,"Pittsburgh, PA",The CBCInnovis Analytics department leverages data & analytics to help our company understand and improve our products to help drive our business forward....,
1232,Pittsburgh+PA,Associate Data Scientist - (Enterprise Analytics),Highmark Health,"Pittsburgh, PA 15222 (Strip District area)","This will include assisting fellow data scientists with, outlining new use cases, creating high level impact estimates, and identifying the necessary data...",
1233,Pittsburgh+PA,"Research Associate, Machine Learning Department",Carnegie Mellon University,"Pittsburgh, PA","The Machine Learning Department (MLD) at Carnegie Mellon launched the world's first PhD program in Machine Learning in 2002, and this program continues to grow...",
1234,Pittsburgh+PA,Data Scientist,"Lucas Systems, Inc.","Wexford, PA 15090","We are looking for Data Scientists that will help us discover the information hidden in vast amounts of data collected from Lucas products, and help our...",
1235,Pittsburgh+PA,Machine Learning Software Intern,Cadence Design Systems,"Pittsburgh, PA","The Cadence Virtuoso group is forming a team to explore the application of Deep and Machine Learning techniques to Electronic Design Automation [EDA] tools, as...",
1236,Pittsburgh+PA,Sr. Data Scientist,Matrix Solutions,"Pittsburgh, PA 15212","To manipulate data and draw insights from large data sets. Data Scientist to join our team. Google Analytics, AdWords, DFP, Facebook Insights, etc....",
1237,Pittsburgh+PA,Digital Insights - Data Scientist,CGI,"Pittsburgh, PA"," Data Lake and Big Data Analytics Architecture. We are looking for an experienced Big Data Scientist with in-depth, hands-on knowledge of foundational data...",
1238,Pittsburgh+PA,Machine Learning Engineer (Natural Language),Duolingo,"Pittsburgh, PA","As an ML Engineer, you will apply your background in machine learning and natural language processing to build product features that leverage state-of-the-art...",
1239,Pittsburgh+PA,"IT Software Developer, NGA Explorer Program",National Geospatial-Intelligence Agency,"Pittsburgh, PA","Proven experience in Python, R, Java, and other similar languages, as applied to programming access and manipulation of data;...",
1240,Pittsburgh+PA,Environmental Project Scientist,"Alliance Source Testing, LLC","Pittsburgh, PA",Alliance Source Testing (Alliance) is currently seeking to fill a Project Scientist position. Test data quality control....,
1241,Pittsburgh+PA,Environmental Project Scientist,"Alliance Source Testing, LLC","Pittsburgh, PA",Alliance Source Testing (Alliance) is currently seeking to fill a Project Scientist position. Test data quality control....,
1242,Pittsburgh+PA,Digital Insights Data Scientist,Nityo AR,"Pittsburgh, PA 15122",Qualifications• Data Lake and Big Data Analytics Architecture • Modernization of existing Data Warehouse Platform to new generation architecture • Data...,
1243,Pittsburgh+PA,Student Research Collaboration,Google,"Pittsburgh, PA","From creating experiments and prototyping implementations to designing new architectures, Research Scientists and Software Engineers work on challenges in...",
1244,Pittsburgh+PA,Machine Learning Software Intern,Bosch Group,"Pittsburgh, PA",The intern will closely work with our machine learning/audio analytics researchers and integrate novel research ideas into proof-of-concept prototypes....,
1245,Pittsburgh+PA,Data Scientist - Systems Consultant / Sr. - Data Analytics COE,PPG Industries,"Pittsburgh, PA 15222 (Strip District area)","The global Data Analytics Center of Excellence (COE) desires to add a passionate, creative Data Scientist to its organization to be a key leader in the...",
1246,Pittsburgh+PA,Information Scientist,PNC Financial Services Group,"Pittsburgh, PA 15289 (Central Business District area)","Proficiency in data analysis and developing Machine learning algorithms using languages such as Python, SAS, Java/Javascript, R, Scala etc....",
1247,Pittsburgh+PA,"Data Scientist, NGA Explorer Program",National Geospatial-Intelligence Agency,"Pittsburgh, PA","Working as a part of a team of geographically distributed data professionals, including data engineers, data analysts, data stewards, and fellow data scientists...",
1248,Pittsburgh+PA,Data Engineer,PNC Financial Services Group,"Pittsburgh, PA 15289 (Central Business District area)",The role will also work with Data Scientists from the LOB team to explore ways of working with the data. The position will support data management activities...,
1249,Pittsburgh+PA,"Learning Scientist/French Expert, PhD",Duolingo,"Pittsburgh, PA",Skills in experimental design and data analysis. Design research studies to assess the effectiveness of Duolingo and perform data analysis....,
1250,Pittsburgh+PA,"Machine Learning Scientist, Amazon Alexa",Amazon.com,"Pittsburgh, PA",Solid Machine Learning background and familiar with standard speech and machine learning techniques. Mentor junior engineers and scientists....,
1251,Pittsburgh+PA,Principal Machine Learning Scientist - Machine Translation,Amazon.com,"Pittsburgh, PA","Amazon is looking for a passionate, talented, and inventive senior scientist with a strong background in applying machine learning and data-driven methods to...",
1252,Pittsburgh+PA,Senior Data Analyst (Business Intelligence),Duolingo,"Pittsburgh, PA","3+ years of relevant work experience in data analysis or related field (e.g., as a data scientist, quantitative analyst, game economist, or statistician)....",
